"","Plot","perc.canopy.open","log.light","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","lma","log.lma","log.lmf","new.rgr.h","log.rgr.h","log.mean.thick","log.ssl","log.lar1","log.smf","log.rmf","Comp.1","Comp.2","Comp.3"
"80",402,2.58,0.139259626,240.1461538,0.124333333,15.15037594,20.05503212,0.083511777,0.595289079,0.321199143,"PSEUIN",0,0.004164131,0.160042213,-2.726258122,1,-1.622688441,-0.751325073,-1.095582751,-2.654144403,1.689985256,0.296243647,0.964676604589135,-1.24180611644448,-0.115456663812576
"81",403,1.98,-0.409628154,254.4458333,0.261666667,67.5,90.8735119,0.357142857,0.285714286,0.357142857,"PITTKE",0,0.00393011,-0.042510622,0.339874051,1,-1.622688441,1.730976611,0.678737363,0.344805888,-0.551020258,0.596799022,3.42939486740621,-0.870610170636487,-0.666954298679248
"82",403,1.98,-0.409628154,382,0.123,42.87234043,11.84496124,0.031007752,0.364341085,0.604651163,"STIXSU",0.024692613,0.002617801,-1.465460984,-4.816734362,1.024692613,-1.373103709,-0.78729259,0.139707865,-3.699274723,0.191137292,2.088647642,3.42939486740621,-0.870610170636487,-0.666954298679248
"83",403,1.98,-0.409628154,223.3904762,0.28,38.03738318,63.60949153,0.284745763,0.362711864,0.352542373,"PITTKE",0.228841572,0.004476467,0.41332475,-0.138121895,1.228841572,0.485829726,1.956881382,-0.002391233,-0.363169839,0.177454993,0.560063419,3.42939486740621,-0.870610170636487,-0.666954298679248
"84",403,1.98,-0.409628154,256.0764706,0.149,45.2238806,97.171875,0.379464286,0.299107143,0.321428571,"PARACH",0.121360857,0.003905083,-0.064881456,0.467791564,1.121360857,-0.45068985,-0.14758338,0.203121106,0.477810165,-0.41116773,0.298266807,3.42939486740621,-0.870610170636487,-0.666954298679248
"85",403,1.98,-0.409628154,247.885,0.244666667,31.61016949,73.99552239,0.298507463,0.352238806,0.349253731,"PITTKE",0.082238098,0.004034129,0.04897059,-0.03853401,1.082238098,-0.814044806,1.50688488,-0.222195397,-0.062990909,0.088006518,0.533508066,3.42939486740621,-0.870610170636487,-0.666954298679248
"86",403,1.98,-0.409628154,409.6740741,0.132666667,44.65116279,77.13528591,0.188284519,0.359832636,0.451882845,"STIXSU",0,0.002440965,-1.710390832,-1.010904587,1,-1.622688441,-0.53490972,0.187985874,0.01948831,0.153124089,1.2634698,3.42939486740621,-0.870610170636487,-0.666954298679248
"87",404,2.06,-0.327491458,198.464,0.250333333,13.24022346,33.76673756,0.170140366,0.076137814,0.753721821,"BACCRA",0.127833372,0.005038697,0.827651016,-1.22471108,1.127833372,-0.391800629,1.583266981,-1.255623926,-1.620091853,-4.58833673,2.713056506,5.16962699176693,-0.729984602184905,-0.139759683552957
"88",404,2.06,-0.327491458,293.5166667,0.1555,32.98245614,83.86190476,0.285714286,0.271428571,0.442857143,"SAPRTE",0.257829109,0.003406962,-0.542749556,-0.130957227,1.257829109,0.724391717,-0.005140023,-0.171728232,0.185435361,-0.707614223,1.206303221,5.16962699176693,-0.729984602184905,-0.139759683552957
"89",404,2.06,-0.327491458,395.7666667,0.200333333,54.35897436,130.5621993,0.329896907,0.402061856,0.268041237,"SALAAU",0.09531018,0.002526741,-1.589444195,0.172434186,1.09531018,-0.691196065,0.839980487,0.421611706,1.064045751,0.491896451,-0.216382837,5.16962699176693,-0.729984602184905,-0.139759683552957
"90",404,2.06,-0.327491458,403.7875,0.1865,81.37931034,125.8558442,0.311688312,0.376623377,0.311688312,"DUPEPA",0.241162057,0.00247655,-1.659706795,0.052636148,1.241162057,0.587905418,0.601288224,0.900801331,0.991180073,0.292357266,0.2110773,5.16962699176693,-0.729984602184905,-0.139759683552957
"91",404,2.06,-0.327491458,204.1982759,0.152,28.47058824,113.0104962,0.553435115,0.16221374,0.284351145,"CASTIN",0.175204089,0.004897201,0.727902821,1.264069145,1.175204089,0.029176746,-0.081083738,-0.346421755,0.777507784,-2.279205491,-0.049014465,5.16962699176693,-0.729984602184905,-0.139759683552957
"92",404,2.06,-0.327491458,435.8416667,0.197,26.90140845,173.6420983,0.398406375,0.282868526,0.3187251,"COLOTH",0.234839591,0.002294411,-1.927220564,0.570573621,1.234839591,0.535650756,0.784006777,-0.413747392,1.629993351,-0.581580203,0.274334559,5.16962699176693,-0.729984602184905,-0.139759683552957
"93",404,2.06,-0.327491458,370.0722222,0.346666667,61.30434783,154.9139535,0.418604651,0.178294574,0.403100775,"RHYNOB",0.310154928,0.002702175,-1.354371115,0.674922037,1.310154928,1.141426585,2.66935494,0.564403878,1.403479674,-1.990637318,0.93978845,5.16962699176693,-0.729984602184905,-0.139759683552957
"94",405,1.33,-1.234782737,374.2,0.1905,145.7142857,106.9142857,0.285714286,0.333333333,0.380952381,"CROTKO",0,0.002672368,-1.393215388,-0.130957227,1,-1.622688441,0.672080373,1.592580506,0.66744635,-0.080411644,0.779664753,-0.0576072856867076,2.29135180011251,-2.06594347180848
"95",405,1.33,-1.234782737,356.0291667,0.1875,32.81553398,86.89525424,0.244067797,0.349152542,0.406779661,"CROTKO",0.055569851,0.002808759,-1.218896929,-0.463378714,1.055569851,-1.069336596,0.619127597,-0.177753606,0.255957801,0.061139477,0.965530415,-0.0576072856867076,2.29135180011251,-2.06594347180848
"96",405,1.33,-1.234782737,403.0333333,0.143666667,56.8,116.539759,0.289156627,0.301204819,0.409638554,"CROTKO",0.15415068,0.002481184,-1.653160005,-0.105687551,1.15415068,-0.155787232,-0.269180617,0.473776715,0.83854273,-0.389831991,0.985374466,-0.0576072856867076,2.29135180011251,-2.06594347180848
"97",405,1.33,-1.234782737,323.5333333,0.175,65.17241379,130.3443645,0.402877698,0.223021583,0.374100719,"CELAMO",0.15415068,0.003090872,-0.883724975,0.594122218,1.15415068,-0.155787232,0.388970492,0.63706469,1.060731537,-1.307299345,0.728239831,-0.0576072856867076,2.29135180011251,-2.06594347180848
"98",405,1.33,-1.234782737,371.65,0.184666667,112,151.6938776,0.408163265,0.448979592,0.142857143,"PSEUIN",0.268263987,0.002690704,-1.369269639,0.621624323,1.268263987,0.808925246,0.568332856,1.280078225,1.361789189,0.828851001,-1.999451577,-0.0576072856867076,2.29135180011251,-2.06594347180848
"99",501,2.55,0.115005777,292.4,0.102,18.48979592,52.94969819,0.181086519,0.54527163,0.273641851,"PARACH",0.042559614,0.003419973,-0.529401246,-1.093150614,1.042559614,-1.196232329,-1.411821843,-0.859030454,-0.727215264,1.422052266,-0.157789376,5.00205459292745,-0.376557219086818,-0.0177301931132307
"100",501,2.55,0.115005777,338.2111111,0.111,98.18181818,133.504386,0.394736842,0.289473684,0.315789474,"PSEUIN",0.074107972,0.002956733,-1.039099311,0.551049424,1.074107972,-0.891200754,-1.129742214,1.123704314,1.108275335,-0.511112331,0.248116199,5.00205459292745,-0.376557219086818,-0.0177301931132307
"101",501,2.55,0.115005777,261.3666667,0.115,13.51535836,65.70670391,0.251396648,0.508379888,0.240223464,"PARACH",0.072320662,0.003826043,-0.136489583,-0.400952635,1.072320662,-0.908240857,-1.011642983,-1.231199282,-0.298787657,1.208180159,-0.526845895,5.00205459292745,-0.376557219086818,-0.0177301931132307
"102",501,2.55,0.115005777,257.825,0.1265,99.41176471,66.10897436,0.256410256,0.435897436,0.307692308,"SYZYOB",0.057158414,0.0038786,-0.088711936,-0.359287108,1.057158414,-1.05394976,-0.693692526,1.138488611,-0.286673575,0.738574967,0.174516336,5.00205459292745,-0.376557219086818,-0.0177301931132307
"103",502,1.84,-0.561693783,304.3766667,0.142666667,29,86.9647619,0.285714286,0.428571429,0.285714286,"SAPRTE",0.111225635,0.003285403,-0.669980259,-0.130957227,1.111225635,-0.543590016,-0.29248191,-0.324542029,0.25754478,0.68682944,-0.035463816,0.708285210281839,0.452308517090035,-1.78824370833318
"104",502,1.84,-0.561693783,238.2238095,0.138,37.8125,106.4404255,0.446808511,0.340425532,0.212765957,"PARACH",0.262364264,0.004197733,0.188187629,0.812500304,1.262364264,0.761217102,-0.4034265,-0.009433054,0.658630041,-0.016137418,-0.87075927,0.708285210281839,0.452308517090035,-1.78824370833318
"105",502,1.84,-0.561693783,182.852381,0.243,16.91176471,59.22724936,0.323907455,0.349614396,0.326478149,"PITTKE",0.112477983,0.005468892,1.114559479,0.133774137,1.112477983,-0.532065125,1.484082639,-0.964971125,-0.504843968,0.065175154,0.342433479,0.708285210281839,0.452308517090035,-1.78824370833318
"106",502,1.84,-0.561693783,306.7333333,0.1325,30.57142857,94.64914286,0.308571429,0.2,0.491428571,"SAPRTE",0.09531018,0.003260161,-0.69698991,0.031430013,1.09531018,-0.691196065,-0.539103253,-0.261875009,0.425602039,-1.639917831,1.501177029,0.708285210281839,0.452308517090035,-1.78824370833318
"107",502,1.84,-0.561693783,296.65625,0.1635,41.93548387,76.14705882,0.256684492,0.219251337,0.524064171,"PSYCCA",0,0.003370905,-0.580008872,-0.357031637,1,-1.622688441,0.162215687,0.113469517,-0.006103957,-1.359350967,1.683359954,0.708285210281839,0.452308517090035,-1.78824370833318
"108",502,1.84,-0.561693783,332.4,0.166,109.5652174,81.07317073,0.243902439,0.56097561,0.195121951,"CROTAR",0.076961041,0.003008424,-0.978406486,-0.464808733,1.076961041,-0.86405845,0.212838129,1.253977189,0.118312017,1.508734707,-1.116044152,0.708285210281839,0.452308517090035,-1.78824370833318
"109",502,1.84,-0.561693783,288.3571429,0.1675,90.35714286,122.3333333,0.424242424,0.424242424,0.151515152,"CROTAR",0.113328685,0.003467922,-0.48064403,0.703149786,1.113328685,-0.524243833,0.24284692,1.025077185,0.934837488,0.655835133,-1.832730821,0.708285210281839,0.452308517090035,-1.78824370833318
"110",502,1.84,-0.561693783,312.4266667,0.109333333,85,156.2133333,0.5,0.2,0.3,"DICHGE",0.074107972,0.003200751,-0.761394083,1.049828035,1.074107972,-0.891200754,-1.18021148,0.952495577,1.420057924,-1.639917831,0.102779962,0.708285210281839,0.452308517090035,-1.78824370833318
"111",503,3.6,0.830094759,329.5555556,0.130333333,110,78.05263158,0.236842105,0.394736842,0.368421053,"FISSOL",0,0.00303439,-0.948310447,-0.526788945,1,-1.622688441,-0.594104389,1.258680361,0.042953187,0.435763681,0.684892192,4.51204438616322,-0.605819367027598,-0.0385354345741464
"112",503,3.6,0.830094759,643.2666667,0.185,152.5,262.0716049,0.407407407,0.296296296,0.296296296,"LINDME",0.241162057,0.001554565,-3.290454893,0.617713307,1.241162057,0.587905418,0.574349007,1.646633997,2.446963454,-0.439993005,0.067581555,4.51204438616322,-0.605819367027598,-0.0385354345741464
"113",503,3.6,0.830094759,289.9888889,0.124666667,52.79069767,110.8237792,0.382165605,0.27388535,0.343949045,"ARTAHO",0.080042708,0.003448408,-0.500404807,0.482758908,1.080042708,-0.834822071,-0.742393462,0.386846524,0.738726881,-0.680105727,0.490141879,4.51204438616322,-0.605819367027598,-0.0385354345741464
"114",503,3.6,0.830094759,226.3038462,0.135,25.50561798,49.16908078,0.217270195,0.495821727,0.286908078,"DERRTH",0.045462374,0.004418838,0.367949152,-0.708779997,1.045462374,-1.167783472,-0.476747141,-0.477019905,-0.874241137,1.131819054,-0.023649614,4.51204438616322,-0.605819367027598,-0.0385354345741464
"115",503,3.6,0.830094759,262.1338983,0.176,9.929078014,89.17734761,0.340197694,0.348434926,0.311367381,"CHISSI",0.191055237,0.003814844,-0.146754317,0.237309494,1.191055237,0.166262841,0.407978833,-1.597390886,0.307410015,0.054858339,0.208158339,4.51204438616322,-0.605819367027598,-0.0385354345741464
"116",504,4.6,1.338400413,172.5821429,0.137333333,14.38356164,89.92526934,0.521057786,0.220372184,0.258570029,"LINDME",0.176930708,0.005794342,1.316991802,1.136871254,1.176930708,0.044198579,-0.419581277,-1.157263284,0.323986592,-1.343783754,-0.31831362,6.01860013163654,0.192732220060654,-0.113566978759443
"117",504,4.6,1.338400413,260.6125,0.272,65.38461538,95.30971429,0.365714286,0.251428571,0.382857143,"CROTKO",0.606135804,0.003837114,-0.126370235,0.389915751,1.606135804,3.225529895,1.860180268,0.640925073,0.439405885,-0.94128442,0.79379663,6.01860013163654,0.192732220060654,-0.113566978759443
"118",504,4.6,1.338400413,349.1583333,0.2045,50,120.5726619,0.345323741,0.438848921,0.215827338,"FISSOL",0.200670695,0.00286403,-1.150654167,0.268865399,1.200670695,0.248534352,0.908652217,0.322348358,0.906064443,0.759176736,-0.830280933,6.01860013163654,0.192732220060654,-0.113566978759443
"119",504,4.6,1.338400413,265.34,0.123666667,15.49295775,139.0427948,0.524017467,0.254148472,0.221834061,"LINDME",0.426084395,0.00376875,-0.189325892,1.148822396,1.426084395,2.008964292,-0.769260358,-1.069028869,1.188950752,-0.908436019,-0.752500574,6.01860013163654,0.192732220060654,-0.113566978759443
"120",504,4.6,1.338400413,235.3928571,0.246,27.85714286,144.8571429,0.615384615,0.202197802,0.182417582,"SCHIWA",0.09531018,0.004248217,0.230052408,1.487945592,1.09531018,-0.691196065,1.525015114,-0.372289137,1.270258996,-1.606552329,-1.306808835,6.01860013163654,0.192732220060654,-0.113566978759443
"121",504,4.6,1.338400413,192.9,0.1825,316.6666667,64.3,0.333333333,0.5,0.166666667,"LINDME",0.251314428,0.005184033,0.927231345,0.194299591,1.251314428,0.671259595,0.528961166,2.514358591,-0.34174051,1.157438054,-1.562675583,6.01860013163654,0.192732220060654,-0.113566978759443
"122",504,4.6,1.338400413,248.1666667,0.135333333,333.3333333,110.2962963,0.444444444,0.333333333,0.222222222,"LINDME",0.451985124,0.00402955,0.044993672,0.801306682,1.451985124,2.19313093,-0.468520368,2.575271908,0.729257553,-0.080411644,-0.747547014,6.01860013163654,0.192732220060654,-0.113566978759443
"123",504,4.6,1.338400413,206.7,0.116,410,118.1142857,0.571428571,0.285714286,0.142857143,"LINDME",0.117783036,0.004837929,0.685259746,1.331578307,1.117783036,-0.483388179,-0.982760077,2.821111444,0.865178583,-0.551020258,-1.999451577,6.01860013163654,0.192732220060654,-0.113566978759443
"124",504,4.6,1.338400413,565.8333333,0.188,285,261.1538462,0.461538462,0.307692308,0.230769231,"LINDME",0.287682072,0.001767305,-2.841297477,0.880938501,1.287682072,0.964397046,0.628011636,2.389237782,2.440000745,-0.324775067,-0.640612233,6.01860013163654,0.192732220060654,-0.113566978759443
"125",504,4.6,1.338400413,346.4,0.141,303.3333333,173.2,0.5,0.3,0.2,"LINDME",0.251314428,0.002886836,-1.122879203,1.049828035,1.251314428,0.671259595,-0.331682771,2.463273324,1.624933644,-0.402068132,-1.046079229,6.01860013163654,0.192732220060654,-0.113566978759443
"126",504,4.6,1.338400413,324.3333333,0.165666667,205,97.3,0.3,0.4,0.3,"LINDME",0.117783036,0.003083248,-0.892373511,-0.028010334,1.117783036,-0.483388179,0.206132689,1.99796498,0.480425427,0.476200206,0.102779962,6.01860013163654,0.192732220060654,-0.113566978759443
"127",504,4.6,1.338400413,168.8214286,0.201,49.31818182,22.50952381,0.133333333,0.419047619,0.447619048,"ALSEAN",0.090971778,0.005923419,1.394145704,-1.739067221,1.090971778,-0.731804166,0.851063403,0.306043077,-2.424987126,0.618221767,1.236607632,6.01860013163654,0.192732220060654,-0.113566978759443
"128",504,4.6,1.338400413,310.4238095,0.220333333,49.41176471,106.6486708,0.343558282,0.312883436,0.343558282,"FISSOL",0.336472237,0.003221402,-0.738872147,0.258050446,1.336472237,1.34492056,1.157426299,0.308294356,0.662509329,-0.273698525,0.486920968,6.01860013163654,0.192732220060654,-0.113566978759443
"129",504,4.6,1.338400413,285.7444444,0.202,63.51851852,106.5201183,0.372781065,0.319526627,0.307692308,"FISSOL",0.30538165,0.003499631,-0.448769663,0.430298695,1.30538165,1.104080505,0.867619045,0.606538991,0.660115491,-0.209557129,0.174516336,6.01860013163654,0.192732220060654,-0.113566978759443
"130",601,4,1.048578803,213.5304348,0.235,33.5106383,33.52354949,0.156996587,0.320819113,0.5221843,"PITTKE",0.032789823,0.004683173,0.571408669,-1.394353889,1.032789823,-1.292567709,1.37240845,-0.152861445,-1.634437822,-0.197233003,1.673177864,3.35355703602366,0.89868718878649,-0.833864513531242
"131",601,4,1.048578803,169.629902,0.259,14.28093645,76.70712109,0.452202826,0.248545303,0.29925187,"MYRIYU",0.139761942,0.005895187,1.377415225,0.837821683,1.139761942,-0.284150289,1.696805199,-1.165766695,0.008440552,-0.976496116,0.095705214,3.35355703602366,0.89868718878649,-0.833864513531242
"132",601,4,1.048578803,315.75,0.145,66.77419355,183.7947761,0.582089552,0.231343284,0.186567164,"LINDME",0.245122458,0.003167063,-0.798448006,1.370581132,1.245122458,0.62050239,-0.238363263,0.665898867,1.742774419,-1.195458524,-1.243076837,3.35355703602366,0.89868718878649,-0.833864513531242
"133",601,4,1.048578803,242.5083333,0.1575,26.91588785,81.97464789,0.338028169,0.374647887,0.287323944,"PSEUIN",0.133531393,0.00412357,0.125764009,0.223810461,1.133531393,-0.34023707,0.037492568,-0.413108378,0.140259377,0.276301784,-0.019545598,3.35355703602366,0.89868718878649,-0.833864513531242
"134",602,3.18,0.572849204,408.4666667,0.132666667,96.66666667,124.315942,0.304347826,0.391304348,0.304347826,"PSEUIN",0.117783036,0.00244818,-1.700054554,0.002349798,1.117783036,-0.483388179,-0.53490972,1.105235057,0.966745858,0.409100516,0.143549521,5.73247507465843,-0.498177210713553,-0.953539632730371
"135",602,3.18,0.572849204,325.125,0.185,54.35897436,90.3125,0.277777778,0.361111111,0.361111111,"CELAMO",0.09531018,0.00307574,-0.900910984,-0.190397574,1.09531018,-0.691196065,0.574349007,0.421611706,0.332514897,0.163951778,0.628108019,5.73247507465843,-0.498177210713553,-0.953539632730371
"136",602,3.18,0.572849204,197.0464286,0.227,49.09090909,62.22518797,0.315789474,0.248120301,0.436090226,"PITTKE",0.068992871,0.005074946,0.852754091,0.080218146,1.068992871,-0.940043598,1.256865997,0.300557851,-0.406840184,-0.981720945,1.162673755,5.73247507465843,-0.498177210713553,-0.953539632730371
"137",602,3.18,0.572849204,345.5888889,0.144,49.12280702,93.54285714,0.270676692,0.428571429,0.30075188,"CROTKO",0.105360516,0.002893612,-1.11466965,-0.245038673,1.105360516,-0.597737938,-0.261449548,0.301329237,0.40226696,0.68682944,0.10987242,5.73247507465843,-0.498177210713553,-0.953539632730371
"138",603,4.29,1.193720617,235.6333333,0.148,245,117.8166667,0.5,0.285714286,0.214285714,"LINDME",0.223143551,0.004243882,0.226476675,1.049828035,1.223143551,0.438274797,-0.170047807,2.209643547,0.860171162,-0.551020258,-0.850592385,1.21701785926343,0.970943011785363,-2.23876353085306
"139",603,4.29,1.193720617,313.5888889,0.17,15.96899225,29.09587629,0.092783505,0.531958763,0.375257732,"PSYCYU",0.068992871,0.003188888,-0.774397054,-2.50411553,1.068992871,-0.940043598,0.292269378,-1.033089736,-1.91558254,1.346590055,0.73698951,1.21701785926343,0.970943011785363,-2.23876353085306
"140",603,4.29,1.193720617,208.4705882,0.139333333,58.11320755,80.54545455,0.386363636,0.301136364,0.3125,"ALSEAN",0.117783036,0.00479684,0.65538999,0.50581048,1.117783036,-0.483388179,-0.371349764,0.500920098,0.105350714,-0.390525914,0.218446447,1.21701785926343,0.970943011785363,-2.23876353085306
"141",603,4.29,1.193720617,190.8172414,0.156,41.97530864,71.86623377,0.376623377,0.350649351,0.272727273,"ALSEAN",0.114410351,0.005240617,0.965247653,0.451935398,1.114410351,-0.5143077,0.005569312,0.114596758,-0.12094206,0.074199266,-0.167275275,1.21701785926343,0.970943011785363,-2.23876353085306
"142",603,4.29,1.193720617,188.8979167,0.170333333,41.70454545,71.39448819,0.377952756,0.346456693,0.275590551,"ALSEAN",0.077961541,0.005293865,1.000650017,0.459369992,1.077961541,-0.854557344,0.298804061,0.106911617,-0.134013408,0.037476091,-0.137682992,1.21701785926343,0.970943011785363,-2.23876353085306
"143",603,4.29,1.193720617,415.9333333,0.162,166,159.974359,0.384615385,0.384615385,0.230769231,"LINDME",0.287682072,0.002404231,-1.763490979,0.496241336,1.287682072,0.964397046,0.131469342,1.747365721,1.467277266,0.356462781,-0.640612233,1.21701785926343,0.970943011785363,-2.23876353085306
"144",603,4.29,1.193720617,285.4789474,0.122,27.05128205,60.60446927,0.212290503,0.43575419,0.351955307,"PARACH",0.068992871,0.003502885,-0.445514356,-0.757702467,1.068992871,-0.940043598,-0.814525026,-0.407149658,-0.459220453,0.737571545,0.555341152,1.21701785926343,0.970943011785363,-2.23876353085306
"145",603,4.29,1.193720617,273.1333333,0.160333333,290,136.5666667,0.5,0.333333333,0.166666667,"LINDME",0.200670695,0.003661216,-0.290700088,1.049828035,1.200670695,0.248534352,0.096971053,2.409891334,1.153286856,-0.080411644,-1.562675583,1.21701785926343,0.970943011785363,-2.23876353085306
"146",603,4.29,1.193720617,275.3,0.1495,186.6666667,103.2375,0.375,0.375,0.25,"LINDME",0.200670695,0.003632401,-0.31837005,0.442820944,1.200670695,0.248534352,-0.136407641,1.886708847,0.597989086,0.279169716,-0.413816391,1.21701785926343,0.970943011785363,-2.23876353085306
"147",603,4.29,1.193720617,298.5,0.172,390,199,0.666666667,0.222222222,0.111111111,"LINDME",0.133531393,0.003350084,-0.601706411,1.656835126,1.133531393,-0.34023707,0.331286838,2.761721603,1.900533185,-1.318261343,-2.711534775,1.21701785926343,0.970943011785363,-2.23876353085306
"148",603,4.29,1.193720617,394.35,0.185333333,242.5,164.3125,0.416666667,0.333333333,0.25,"LINDME",0.105360516,0.002535818,-1.576886354,0.66513087,1.105360516,-0.597737938,0.580354328,2.197463447,1.520382624,-0.080411644,-0.413816391,1.21701785926343,0.970943011785363,-2.23876353085306
"149",603,4.29,1.193720617,344.5,0.147666667,250,132.5,0.384615385,0.307692308,0.307692308,"LINDME",0.182321557,0.002902758,-1.103618259,0.496241336,1.182321557,0.090958315,-0.177569693,2.233635258,1.093287048,-0.324775067,0.174516336,1.21701785926343,0.970943011785363,-2.23876353085306
"150",603,4.29,1.193720617,298.225,0.1765,117,88.36296296,0.296296296,0.37037037,0.333333333,"LINDME",0.262364264,0.003353173,-0.598478686,-0.054221761,1.262364264,0.761217102,0.417442541,1.331944517,0.289201532,0.241244843,0.401312178,1.21701785926343,0.970943011785363,-2.23876353085306
"151",604,4.87,1.45667824,300.3,0.109666667,22.70072993,74.36,0.247619048,0.482539683,0.26984127,"PARACH",0.09237332,0.003330003,-0.62276019,-0.432898972,1.09237332,-0.718667889,-1.170056358,-0.615371374,-0.05323863,1.048922453,-0.197418489,1.68904749662796,1.65682094232484,-1.76399206445823
